S,K,r,q,sigma,T,Call,Put,Forward,S2
70,85,0.1,0.05,0.16,0.1,8.54635e-05,14.50344779,70.35087646,4900
70,85,0.1,0.05,0.16,0.2,0.008648656,14.02204752,70.7035117,4900
70,85,0.1,0.05,0.16,0.3,0.049756189,13.57979077,71.05791452,4900
70,85,0.1,0.05,0.16,0.4,0.131458454,13.18465365,71.4140938,4900
70,85,0.1,0.05,0.16,0.5,0.248799326,12.83160657,71.77205844,4900
70,85,0.1,0.05,0.16,0.6,0.39433129,12.5131293,72.13181738,4900
70,85,0.1,0.05,0.16,0.7,0.561437991,12.22253354,72.49337962,4900
70,85,0.1,0.05,0.16,0.8,0.744879775,11.95450848,72.85675419,4900
70,85,0.1,0.05,0.16,1.0,1.145634846,11.47075566,73.58897675,4900
70,85,0.1,0.05,0.16,1.1,1.357518349,11.24945949,73.95784303,4900
70,85,0.1,0.05,0.16,1.3,1.795025415,10.83841461,74.70113171,4900
70,85,0.1,0.05,0.16,1.5,2.242741047,10.460875,75.45189056,4900
70,85,0.1,0.05,0.16,1.6,2.468259784,10.2823376,75.83009474,4900
70,85,0.1,0.05,0.16,1.8,2.919638571,9.942423572,76.59219986,4900
70,85,0.1,0.05,0.16,2.0,3.368666945,9.622161694,77.36196427,4900
70,85,0.1,0.05,0.18,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.18,0.1,0.000507666,14.50386999,70.35087646,4900
70,85,0.1,0.05,0.18,0.2,0.023202577,14.03660145,70.7035117,4900
70,85,0.1,0.05,0.18,0.3,0.101549504,13.63158408,71.05791452,4900
70,85,0.1,0.05,0.18,0.4,0.232986988,13.28618218,71.4140938,4900
70,85,0.1,0.05,0.18,0.5,0.404077974,12.98688521,71.77205844,4900
70,85,0.1,0.05,0.18,0.6,0.603148269,12.72194627,72.13181738,4900
70,85,0.1,0.05,0.18,0.7,0.821693119,12.48278867,72.49337962,4900
70,85,0.1,0.05,0.18,1.4,2.556952257,11.18483487,75.07557269,4900
70,85,0.1,0.05,0.18,1.5,2.811184862,11.02931882,75.45189056,4900
70,85,0.1,0.05,0.18,1.7,3.315706315,10.73135582,76.21019467,4900
70,85,0.1,0.05,0.18,1.8,3.565211641,10.58799664,76.59219986,4900
70,85,0.1,0.05,0.18,1.9,3.812493417,10.44791439,76.97611986,4900
70,85,0.1,0.05,0.18,2.0,4.057337014,10.31083176,77.36196427,4900
70,85,0.1,0.05,0.2,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.2,0.1,0.001910513,14.50527284,70.35087646,4900
70,85,0.1,0.05,0.2,0.2,0.049169776,14.06256864,70.7035117,4900
70,85,0.1,0.05,0.2,0.3,0.176334998,13.70636958,71.05791452,4900
70,85,0.1,0.05,0.2,0.4,0.364791544,13.41798674,71.4140938,4900
70,85,0.1,0.05,0.2,0.5,0.59319565,13.17600289,71.77205844,4900
70,85,0.1,0.05,0.2,0.6,0.846907189,12.96570519,72.13181738,4900
70,85,0.1,0.05,0.2,0.7,1.116475449,12.777571,72.49337962,4900
70,85,0.1,0.05,0.2,0.9,1.680633772,12.44496079,73.22195019,4900
70,85,0.1,0.05,0.2,1.2,2.545031284,12.00975105,74.32855826,4900
70,85,0.1,0.05,0.2,1.3,2.831655791,11.87504498,74.70113171,4900
70,85,0.1,0.05,0.2,1.4,3.116089973,11.74397259,75.07557269,4900
70,85,0.1,0.05,0.2,1.5,3.397811715,11.61594567,75.45189056,4900
70,85,0.1,0.05,0.2,1.8,4.223362079,11.24614708,76.59219986,4900
70,85,0.1,0.05,0.2,2.0,4.755426569,11.00892132,77.36196427,4900
70,85,0.1,0.05,0.22,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.22,0.1,0.005303972,14.5086663,70.35087646,4900
70,85,0.1,0.05,0.22,0.2,0.088825615,14.10222448,70.7035117,4900
70,85,0.1,0.05,0.22,0.3,0.27410936,13.80414394,71.05791452,4900
70,85,0.1,0.05,0.22,0.4,0.524200891,13.57739609,71.4140938,4900
70,85,0.1,0.05,0.22,0.5,0.811492739,13.39429998,71.77205844,4900
70,85,0.1,0.05,0.22,0.6,1.119688324,13.23848633,72.13181738,4900
70,85,0.1,0.05,0.22,0.7,1.439170396,13.10026595,72.49337962,4900
70,85,0.1,0.05,0.22,1.1,2.740631458,12.6325726,73.95784303,4900
70,85,0.1,0.05,0.22,1.2,3.061241651,12.52596142,74.32855826,4900
70,85,0.1,0.05,0.22,1.6,4.300343825,12.11442164,75.83009474,4900
70,85,0.1,0.05,0.22,1.8,4.890400518,11.91318552,76.59219986,4900
70,85,0.1,0.05,0.22,1.9,5.177744296,11.81316527,76.97611986,4900
70,85,0.1,0.05,0.24,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.24,0.1,0.011916922,14.51527925,70.35087646,4900
70,85,0.1,0.05,0.24,0.2,0.143359109,14.15675798,70.7035117,4900
70,85,0.1,0.05,0.24,0.3,0.393694104,13.92372868,71.05791452,4900
70,85,0.1,0.05,0.24,0.4,0.708060617,13.76125581,71.4140938,4900
70,85,0.1,0.05,0.24,0.5,1.054580815,13.63738806,71.77205844,4900
70,85,0.1,0.05,0.24,0.6,1.416442822,13.53524083,72.13181738,4900
70,85,0.1,0.05,0.24,0.7,1.784453856,13.44554941,72.49337962,4900
70,85,0.1,0.05,0.24,0.8,2.15336401,13.36299271,72.85675419,4900
70,85,0.1,0.05,0.24,1.0,2.882701614,13.20782243,73.58897675,4900
70,85,0.1,0.05,0.24,1.5,4.607469762,12.82560372,75.45189056,4900
70,85,0.1,0.05,0.24,1.7,5.251570912,12.66722041,76.21019467,4900
70,85,0.1,0.05,0.24,2.0,6.168874297,12.42236905,77.36196427,4900
70,85,0.1,0.05,0.26,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.26,0.1,0.022990205,14.52635253,70.35087646,4900
70,85,0.1,0.05,0.26,0.2,0.213068626,14.2264675,70.7035117,4900
70,85,0.1,0.05,0.26,0.3,0.533328442,14.06336302,71.05791452,4900
70,85,0.1,0.05,0.26,0.4,0.913244486,13.96643968,71.4140938,4900
70,85,0.1,0.05,0.26,0.5,1.318607973,13.90141521,71.77205844,4900
70,85,0.1,0.05,0.26,0.6,1.733007364,13.85180537,72.13181738,4900
70,85,0.1,0.05,0.26,0.7,2.148102219,13.80919777,72.49337962,4900
70,85,0.1,0.05,0.26,1.2,4.132920552,13.59764032,74.32855826,4900
70,85,0.1,0.05,0.26,1.3,4.505346299,13.54873549,74.70113171,4900
70,85,0.1,0.05,0.26,1.5,5.224571617,13.44270557,75.45189056,4900
70,85,0.1,0.05,0.26,1.9,6.564886301,13.20030727,76.97611986,4900
70,85,0.1,0.05,0.26,2.0,6.880668922,13.13416367,77.36196427,4900
70,85,0.1,0.05,0.28,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.28,0.1,0.039612593,14.54297492,70.35087646,4900
70,85,0.1,0.05,0.28,0.2,0.297627766,14.31102663,70.7035117,4900
70,85,0.1,0.05,0.28,0.3,0.691047812,14.22108239,71.05791452,4900
70,85,0.1,0.05,0.28,0.4,1.136884608,14.1900798,71.4140938,4900
70,85,0.1,0.05,0.28,0.5,1.600303586,14.18311083,71.77205844,4900
70,85,0.1,0.05,0.28,0.6,2.065995452,14.18479346,72.13181738,4900
70,85,0.1,0.05,0.28,0.7,2.526772946,14.1878685,72.49337962,4900
70,85,0.1,0.05,0.28,0.8,2.979146197,14.1887749,72.85675419,4900
70,85,0.1,0.05,0.28,0.9,3.421438341,14.18576536,73.22195019,4900
70,85,0.1,0.05,0.28,1.0,3.852911156,14.17803197,73.58897675,4900
70,85,0.1,0.05,0.28,1.3,5.081326121,14.12471531,74.70113171,4900
70,85,0.1,0.05,0.28,1.4,5.469368887,14.0972515,75.07557269,4900
70,85,0.1,0.05,0.28,1.7,6.573426156,13.98907566,76.21019467,4900
70,85,0.1,0.05,0.28,1.9,7.262686004,13.89810698,76.97611986,4900
70,85,0.1,0.05,0.28,2.0,7.594226527,13.84772128,77.36196427,4900
70,85,0.1,0.05,0.3,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.3,0.1,0.062632227,14.56599455,70.35087646,4900
70,85,0.1,0.05,0.3,0.2,0.396321402,14.40972027,70.7035117,4900
70,85,0.1,0.05,0.3,0.3,0.864899274,14.39493385,71.05791452,4900
70,85,0.1,0.05,0.3,0.4,1.376450752,14.42964595,71.4140938,4900
70,85,0.1,0.05,0.3,0.5,1.896933222,14.47974046,71.77205844,4900
70,85,0.1,0.05,0.3,0.6,2.412662546,14.53146055,72.13181738,4900
70,85,0.1,0.05,0.3,0.7,2.91781129,14.57890684,72.49337962,4900
70,85,0.1,0.05,0.3,0.8,3.409922243,14.61955095,72.85675419,4900
70,85,0.1,0.05,0.3,0.9,3.888096556,14.65242358,73.22195019,4900
70,85,0.1,0.05,0.3,1.1,4.80242909,14.69437023,73.95784303,4900
70,85,0.1,0.05,0.3,1.5,6.473889636,14.69202359,75.45189056,4900
70,85,0.1,0.05,0.3,1.6,6.861904299,14.67598211,75.83009474,4900
70,85,0.1,0.05,0.3,1.7,7.238956293,14.6546058,76.21019467,4900
70,85,0.1,0.05,0.32,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.32,0.1,0.092633352,14.59599568,70.35087646,4900
70,85,0.1,0.05,0.32,0.2,0.508223069,14.52162194,70.7035117,4900
70,85,0.1,0.05,0.32,0.3,1.053051412,14.58308599,71.05791452,4900
70,85,0.1,0.05,0.32,0.4,1.629755831,14.68295103,71.4140938,4900
70,85,0.1,0.05,0.32,0.5,2.206224758,14.789032,71.77205844,4900
70,85,0.1,0.05,0.32,0.6,2.770780791,14.8895788,72.13181738,4900
70,85,0.1,0.05,0.32,0.7,3.319094872,14.98019043,72.49337962,4900
70,85,0.1,0.05,0.32,1.3,6.24921564,15.29260483,74.70113171,4900
70,85,0.1,0.05,0.32,1.7,7.906262195,15.3219117,76.21019467,4900
70,85,0.1,0.05,0.32,1.9,8.661888901,15.29730987,76.97611986,4900
70,85,0.1,0.05,0.32,2.0,9.023352784,15.27684753,77.36196427,4900
70,85,0.1,0.05,0.34,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.34,0.1,0.1299546,14.63331693,70.35087646,4900
70,85,0.1,0.05,0.34,0.2,0.63231628,14.64571515,70.7035117,4900
70,85,0.1,0.05,0.34,0.3,1.253841717,14.7838763,71.05791452,4900
70,85,0.1,0.05,0.34,0.4,1.894928955,14.94812415,71.4140938,4900
70,85,0.1,0.05,0.34,0.5,2.526292025,15.10909927,71.77205844,4900
70,85,0.1,0.05,0.34,0.6,3.13853368,15.25733169,72.13181738,4900
70,85,0.1,0.05,0.34,0.7,3.728913252,15.39000881,72.49337962,4900
70,85,0.1,0.05,0.34,0.8,4.297169556,15.50679826,72.85675419,4900
70,85,0.1,0.05,0.34,1.0,5.370450054,15.69557087,73.58897675,4900
70,85,0.1,0.05,0.34,1.1,5.877659743,15.76960089,73.95784303,4900
70,85,0.1,0.05,0.34,1.2,6.366749634,15.8314694,74.32855826,4900
70,85,0.1,0.05,0.34,1.3,6.83877715,15.88216634,74.70113171,4900
70,85,0.1,0.05,0.34,1.4,7.294720249,15.92260286,75.07557269,4900
70,85,0.1,0.05,0.36,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.36,0.1,0.174727422,14.67808975,70.35087646,4900
70,85,0.1,0.05,0.36,0.2,0.767571995,14.78097086,70.7035117,4900
70,85,0.1,0.05,0.36,0.3,1.465789181,14.99582376,71.05791452,4900
70,85,0.1,0.05,0.36,0.4,2.170377067,15.22357226,71.4140938,4900
70,85,0.1,0.05,0.36,0.5,2.855566076,15.43837332,71.77205844,4900
70,85,0.1,0.05,0.36,0.6,3.514431251,15.63322926,72.13181738,4900
70,85,0.1,0.05,0.36,0.7,4.145876012,15.80697157,72.49337962,4900
70,85,0.1,0.05,0.36,0.8,4.750764233,15.96039294,72.85675419,4900
70,85,0.1,0.05,0.36,1.1,6.421558786,16.31349993,73.95784303,4900
70,85,0.1,0.05,0.36,1.3,7.430903919,16.47429311,74.70113171,4900
70,85,0.1,0.05,0.36,1.4,7.908221619,16.53610423,75.07557269,4900
70,85,0.1,0.05,0.36,1.5,8.368784187,16.58691814,75.45189056,4900
70,85,0.1,0.05,0.36,1.6,8.813563952,16.62764177,75.83009474,4900
70,85,0.1,0.05,0.36,1.7,9.243437541,16.65908704,76.21019467,4900
70,85,0.1,0.05,0.36,1.9,10.06156329,16.69698426,76.97611986,4900
70,85,0.1,0.05,0.38,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.38,0.1,0.226920235,14.73028256,70.35087646,4900
70,85,0.1,0.05,0.38,0.2,0.91299498,14.92639385,70.7035117,4900
70,85,0.1,0.05,0.38,0.3,1.687588792,15.21762337,71.05791452,4900
70,85,0.1,0.05,0.38,0.4,2.45474516,15.50794036,71.4140938,4900
70,85,0.1,0.05,0.38,0.5,3.192736929,15.77554417,71.77205844,4900
70,85,0.1,0.05,0.38,0.6,3.897243129,16.01604114,72.13181738,4900
70,85,0.1,0.05,0.38,0.7,4.568842879,16.22993843,72.49337962,4900
70,85,0.1,0.05,0.38,0.8,5.209527818,16.41915652,72.85675419,4900
70,85,0.1,0.05,0.38,0.9,5.821588244,16.58591526,73.22195019,4900
70,85,0.1,0.05,0.38,1.1,6.968506201,16.86044734,73.95784303,4900
70,85,0.1,0.05,0.38,1.3,8.024915062,17.06830425,74.70113171,4900
70,85,0.1,0.05,0.38,1.6,9.465673996,17.27975181,75.83009474,4900
70,85,0.1,0.05,0.38,1.7,9.91222457,17.32787407,76.21019467,4900
70,85,0.1,0.05,0.38,1.9,10.76035939,17.39578037,76.97611986,4900
70,85,0.1,0.05,0.4,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.4,0.1,0.286380265,14.78974259,70.35087646,4900
70,85,0.1,0.05,0.4,0.2,1.067649304,15.08104817,70.7035117,4900
70,85,0.1,0.05,0.4,0.3,1.918097516,15.4481321,71.05791452,4900
70,85,0.1,0.05,0.4,0.4,2.746879466,15.80007466,71.4140938,4900
70,85,0.1,0.05,0.4,0.5,3.536705632,16.11951287,71.77205844,4900
70,85,0.1,0.05,0.4,0.6,4.285946109,16.40474411,72.13181738,4900
70,85,0.1,0.05,0.4,0.7,4.996870533,16.65796609,72.49337962,4900
70,85,0.1,0.05,0.4,1.0,6.930455001,17.25557582,73.58897675,4900
70,85,0.1,0.05,0.4,1.2,8.080475182,17.54519495,74.32855826,4900
70,85,0.1,0.05,0.4,1.3,8.620246258,17.66363545,74.70113171,4900
70,85,0.1,0.05,0.4,1.4,9.138783713,17.76666633,75.07557269,4900
70,85,0.1,0.05,0.4,1.6,10.11774288,17.9318207,75.83009474,4900
70,85,0.1,0.05,0.4,1.9,11.45795558,18.09337656,76.97611986,4900
70,85,0.1,0.05,0.42,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.42,0.1,0.352869486,14.85623181,70.35087646,4900
70,85,0.1,0.05,0.42,0.2,1.230670433,15.2440693,70.7035117,4900
70,85,0.1,0.05,0.42,0.3,2.156317092,15.68635167,71.05791452,4900
70,85,0.1,0.05,0.42,0.4,3.045795193,16.09899039,71.4140938,4900
70,85,0.1,0.05,0.42,0.5,3.886545391,16.46935263,71.77205844,4900
70,85,0.1,0.05,0.42,0.6,4.679683175,16.79848118,72.13181738,4900
70,85,0.1,0.05,0.42,0.7,5.429171919,17.09026747,72.49337962,4900
70,85,0.1,0.05,0.42,0.8,6.139242658,17.34887136,72.85675419,4900
70,85,0.1,0.05,0.44,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.44,0.1,0.426093655,14.92945598,70.35087646,4900
70,85,0.1,0.05,0.44,0.2,1.40126903,15.4146679,70.7035117,4900
70,85,0.1,0.05,0.44,0.3,2.40137643,15.93141101,71.05791452,4900
70,85,0.1,0.05,0.44,0.4,3.350649029,16.40384423,71.4140938,4900
70,85,0.1,0.05,0.44,0.5,4.241470258,16.8242775,71.77205844,4900
70,85,0.1,0.05,0.44,0.6,5.077731421,17.19652943,72.13181738,4900
70,85,0.1,0.05,0.44,0.7,5.865084939,17.52618049,72.49337962,4900
70,85,0.1,0.05,0.44,0.8,6.608866638,17.81849534,72.85675419,4900
70,85,0.1,0.05,0.44,1.0,7.98347002,18.30859084,73.58897675,4900
70,85,0.1,0.05,0.44,1.1,8.62149282,18.51343396,73.95784303,4900
70,85,0.1,0.05,0.44,1.2,9.230555241,18.69527501,74.32855826,4900
70,85,0.1,0.05,0.44,1.3,9.813042836,18.85643203,74.70113171,4900
70,85,0.1,0.05,0.44,1.4,10.37100913,18.99889175,75.07557269,4900
70,85,0.1,0.05,0.44,1.6,11.42028233,19.23436014,75.83009474,4900
70,85,0.1,0.05,0.44,1.7,11.91452042,19.33016993,76.21019467,4900
70,85,0.1,0.05,0.44,1.8,12.39016787,19.41295288,76.59219986,4900
70,85,0.1,0.05,0.44,2.0,13.28992504,19.54341979,77.36196427,4900
70,85,0.1,0.05,0.46,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.46,0.1,0.505724802,15.00908713,70.35087646,4900
70,85,0.1,0.05,0.46,0.2,1.578729845,15.59212871,70.7035117,4900
70,85,0.1,0.05,0.46,0.3,2.652515021,16.1825496,71.05791452,4900
70,85,0.1,0.05,0.46,0.4,3.660716095,16.71391129,71.4140938,4900
70,85,0.1,0.05,0.46,0.5,4.600809967,17.18361721,71.77205844,4900
70,85,0.1,0.05,0.46,0.6,5.479476837,17.59827484,72.13181738,4900
70,85,0.1,0.05,0.46,0.7,6.304048194,17.96514375,72.49337962,4900
70,85,0.1,0.05,0.46,0.9,7.815560745,18.57988777,73.22195019,4900
70,85,0.1,0.05,0.46,1.0,8.512324967,18.83744578,73.58897675,4900
70,85,0.1,0.05,0.46,1.2,9.806549044,19.27126881,74.32855826,4900
70,85,0.1,0.05,0.46,1.6,12.07013251,19.88421033,75.83009474,4900
70,85,0.1,0.05,0.46,1.9,13.54053489,20.17595586,76.97611986,4900
70,85,0.1,0.05,0.48,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.48,0.1,0.591418057,15.09478038,70.35087646,4900
70,85,0.1,0.05,0.48,0.2,1.762407853,15.77580672,70.7035117,4900
70,85,0.1,0.05,0.48,0.3,2.909067942,16.43910252,71.05791452,4900
70,85,0.1,0.05,0.48,0.4,3.975370777,17.02856597,71.4140938,4900
70,85,0.1,0.05,0.48,0.5,4.963989692,17.54679693,71.77205844,4900
70,85,0.1,0.05,0.48,0.6,5.884394392,18.0031924,72.13181738,4900
70,85,0.1,0.05,0.48,0.7,6.745582044,18.4066776,72.49337962,4900
70,85,0.1,0.05,0.48,1.0,9.042226982,19.3673478,73.58897675,4900
70,85,0.1,0.05,0.48,1.1,9.729014416,19.62095556,73.95784303,4900
70,85,0.1,0.05,0.48,1.5,12.17226248,20.39039643,75.45189056,4900
70,85,0.1,0.05,0.48,1.8,13.74644742,20.76923242,76.59219986,4900
70,85,0.1,0.05,0.5,0.0,0.0,15.0,70.0,4900
70,85,0.1,0.05,0.5,0.1,0.682823883,15.18618621,70.35087646,4900
70,85,0.1,0.05,0.5,0.2,1.951723028,15.9651219,70.7035117,4900
70,85,0.1,0.05,0.5,0.3,3.170452653,16.70048723,71.05791452,4900
70,85,0.1,0.05,0.5,0.4,4.294070857,17.34726605,71.4140938,4900
70,85,0.1,0.05,0.5,0.5,5.330513725,17.91332097,71.77205844,4900
70,85,0.1,0.05,0.5,0.6,6.292032222,18.41083023,72.13181738,4900
70,85,0.1,0.05,0.5,0.7,7.189273709,18.85036926,72.49337962,4900
70,85,0.1,0.05,0.5,1.0,9.572852595,19.89797341,73.58897675,4900
70,85,0.1,0.05,0.5,1.1,10.28338243,20.17532358,73.95784303,4900
70,85,0.1,0.05,0.5,1.2,10.95882019,20.42353996,74.32855826,4900
70,85,0.1,0.05,0.5,1.3,11.6022958,20.64568499,74.70113171,4900
70,85,0.1,0.05,0.5,1.6,13.36570024,21.17977806,75.83009474,4900
70,85,0.1,0.05,0.5,1.9,14.91792023,21.55334121,76.97611986,4900
70,90,0.1,0.05,0.1,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.1,0.1,1.04578e-15,19.45361149,70.35087646,4900
70,90,0.1,0.05,0.1,0.2,2.07734e-08,18.91439226,70.7035117,4900
70,90,0.1,0.05,0.1,0.3,7.19738e-06,18.38226944,71.05791452,4900
70,90,0.1,0.05,0.1,0.4,0.000150561,17.85729295,71.4140938,4900
70,90,0.1,0.05,0.1,0.5,0.000998768,17.33995313,71.77205844,4900
70,90,0.1,0.05,0.1,0.6,0.00368471,16.83130538,72.13181738,4900
70,90,0.1,0.05,0.1,0.7,0.009653484,16.33271814,72.49337962,4900
70,90,0.1,0.05,0.1,0.9,0.036916067,15.37089901,73.22195019,4900
70,90,0.1,0.05,0.1,1.1,0.091054543,14.46216636,73.95784303,4900
70,90,0.1,0.05,0.1,1.2,0.129510683,14.02883264,74.32855826,4900
70,90,0.1,0.05,0.1,1.3,0.175770532,13.60963688,74.70113171,4900
70,90,0.1,0.05,0.1,1.4,0.229777884,13.20445168,75.07557269,4900
70,90,0.1,0.05,0.1,1.6,0.3602494,12.43504616,75.83009474,4900
70,90,0.1,0.05,0.1,1.8,0.518669522,11.71780558,76.59219986,4900
70,90,0.1,0.05,0.1,1.9,0.607472247,11.37768889,76.97611986,4900
70,90,0.1,0.05,0.1,2.0,0.702163853,11.04931237,77.36196427,4900
70,90,0.1,0.05,0.12,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.12,0.1,1.88005e-11,19.45361149,70.35087646,4900
70,90,0.1,0.05,0.12,0.2,2.96049e-06,18.9143952,70.7035117,4900
70,90,0.1,0.05,0.12,0.3,0.000203159,18.38246541,71.05791452,4900
70,90,0.1,0.05,0.12,0.4,0.001883646,17.85902604,71.4140938,4900
70,90,0.1,0.05,0.12,0.5,0.007647806,17.34660217,71.77205844,4900
70,90,0.1,0.05,0.12,0.6,0.02029938,16.84792005,72.13181738,4900
70,90,0.1,0.05,0.12,0.7,0.04197538,16.36504003,72.49337962,4900
70,90,0.1,0.05,0.14,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.14,0.1,7.81312e-09,19.4536115,70.35087646,4900
70,90,0.1,0.05,0.14,0.2,6.60639e-05,18.9144583,70.7035117,4900
70,90,0.1,0.05,0.14,0.3,0.001697508,18.38395976,71.05791452,4900
70,90,0.1,0.05,0.14,0.4,0.00958803,17.86673042,71.4140938,4900
70,90,0.1,0.05,0.14,0.5,0.02883047,17.36778483,71.77205844,4900
70,90,0.1,0.05,0.14,0.6,0.062512142,16.89013282,72.13181738,4900
70,90,0.1,0.05,0.14,0.7,0.11170757,16.43477222,72.49337962,4900
70,90,0.1,0.05,0.14,0.8,0.176181664,16.0013921,72.85675419,4900
70,90,0.1,0.05,0.14,1.0,0.346902431,15.19621034,73.58897675,4900
70,90,0.1,0.05,0.14,1.3,0.687898344,14.12176469,74.70113171,4900
70,90,0.1,0.05,0.14,1.4,0.819218553,13.79389235,75.07557269,4900
70,90,0.1,0.05,0.14,1.7,1.251792449,12.88576603,76.21019467,4900
70,90,0.1,0.05,0.14,1.9,1.564368445,12.33458509,76.97611986,4900
70,90,0.1,0.05,0.14,2.0,1.725961641,12.07311016,77.36196427,4900
70,90,0.1,0.05,0.16,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.16,0.1,4.28328e-07,19.45361192,70.35087646,4900
70,90,0.1,0.05,0.16,0.2,0.000539134,18.91493137,70.7035117,4900
70,90,0.1,0.05,0.16,0.3,0.007285564,18.38954781,71.05791452,4900
70,90,0.1,0.05,0.16,0.4,0.029712298,17.88685469,71.4140938,4900
70,90,0.1,0.05,0.16,0.5,0.073277793,17.41223216,71.77205844,4900
70,90,0.1,0.05,0.16,0.6,0.138947758,16.96656843,72.13181738,4900
70,90,0.1,0.05,0.16,0.7,0.225299486,16.54836414,72.49337962,4900
70,90,0.1,0.05,0.16,1.2,0.884933791,14.78425574,74.32855826,4900
70,90,0.1,0.05,0.16,1.5,1.392408602,13.91408244,75.45189056,4900
70,90,0.1,0.05,0.16,1.7,1.755081482,13.38905507,76.21019467,4900
70,90,0.1,0.05,0.16,1.9,2.12958081,12.89979745,76.97611986,4900
70,90,0.1,0.05,0.16,2.0,2.319757656,12.66690617,77.36196427,4900
70,90,0.1,0.05,0.18,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.18,0.1,7.14629e-06,19.45361864,70.35087646,4900
70,90,0.1,0.05,0.18,0.2,0.002422838,18.91681507,70.7035117,4900
70,90,0.1,0.05,0.18,0.3,0.020986506,18.40324875,71.05791452,4900
70,90,0.1,0.05,0.18,0.4,0.068240392,17.92538278,71.4140938,4900
70,90,0.1,0.05,0.18,0.5,0.146530393,17.48548476,71.77205844,4900
70,90,0.1,0.05,0.18,0.6,0.252894222,17.0805149,72.13181738,4900
70,90,0.1,0.05,0.18,0.7,0.382914436,16.70597909,72.49337962,4900
70,90,0.1,0.05,0.18,1.0,0.874572291,15.7238802,73.58897675,4900
70,90,0.1,0.05,0.18,1.5,1.87358961,14.39526345,75.45189056,4900
70,90,0.1,0.05,0.18,1.9,2.731031232,13.50124787,76.97611986,4900
70,90,0.1,0.05,0.2,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.2,0.1,5.64938e-05,19.45366799,70.35087646,4900
70,90,0.1,0.05,0.2,0.2,0.007456832,18.92184907,70.7035117,4900
70,90,0.1,0.05,0.2,0.3,0.046827846,18.42909009,71.05791452,4900
70,90,0.1,0.05,0.2,0.4,0.129155399,17.98629779,71.4140938,4900
70,90,0.1,0.05,0.2,0.5,0.250657045,17.58961141,71.77205844,4900
70,90,0.1,0.05,0.2,0.6,0.403759536,17.23138021,72.13181738,4900
70,90,0.1,0.05,0.2,0.7,0.581281134,16.90434579,72.49337962,4900
70,90,0.1,0.05,0.2,0.9,0.987407324,16.32139027,73.22195019,4900
70,90,0.1,0.05,0.2,1.0,1.20789936,16.05720727,73.58897675,4900
70,90,0.1,0.05,0.2,1.1,1.436103865,15.80721568,73.95784303,4900
70,90,0.1,0.05,0.2,1.3,1.907628351,15.3414947,74.70113171,4900
70,90,0.1,0.05,0.2,1.6,2.63256402,14.70736078,75.83009474,4900
70,90,0.1,0.05,0.2,1.8,3.117531186,14.31666724,76.59219986,4900
70,90,0.1,0.05,0.22,0.0,0.0,20.0,70.0,4900
70,90,0.1,0.05,0.22,0.1,0.000272453,19.45388395,70.35087646,4900
70,90,0.1,0.05,0.22,0.2,0.017816015,18.93220825,70.7035117,4900
70,90,0.1,0.05,0.22,0.3,0.087936416,18.47019866,71.05791452,4900
70,90,0.1,0.05,0.22,0.4,0.214270607,18.071413,71.4140938,4900
70,90,0.1,0.05,0.22,0.5,0.385229402,17.72418376,71.77205844,4900
70,90,0.1,0.05,0.22,0.6,0.588853295,17.41647397,72.13181738,4900
70,90,0.1,0.05,0.22,0.7,0.815791981,17.13885663,72.49337962,4900
70,90,0.1,0.05,0.22,0.9,1.314023306,16.64800625,73.22195019,4900
70,90,0.1,0.05,0.22,1.1,1.844456812,16.21556863,73.95784303,4900
70,90,0.1,0.05,0.22,1.2,2.115339097,16.01466105,74.32855826,4900
70,90,0.1,0.05,0.22,1.3,2.387804829,15.82167118,74.70113171,4900
70,90,0.1,0.05,0.22,1.6,3.204335678,15.27913244,75.83009474,4900
70,90,0.1,0.05,0.22,1.7,3.473853839,15.10782742,76.21019467,4900
70,90,0.1,0.05,0.22,1.9,4.006119837,14.77633648,76.97611986,4900
